customer_id,bill_date,payment_date,amount,category,days_past_due
CUSR-102168,2025-11-21,2025-11-24,2415,Electricity,3
CUSR-102169,2026-01-20,2026-01-22,2112,Electricity,2
CUSR-102169,2025-12-21,2025-12-24,1046,Electricity,3
CUSR-102169,2025-11-21,2025-11-21,1871,Electricity,0
CUSR-102170,2026-01-20,2026-01-24,2052,Electricity,4
CUSR-102170,2025-12-21,2025-12-22,1730,Electricity,1
CUSR-102170,2025-11-21,2025-11-25,1752,Electricity,4
CUSR-102171,2026-01-20,2026-01-23,1743,Electricity,3
CUSR-102171,2025-12-21,2025-12-25,1173,Electricity,4
CUSR-102171,2025-11-21,2025-11-22,2567,Electricity,1
CUSR-102172,2026-01-20,2026-01-21,2129,Electricity,1
CUSR-102172,2025-12-21,2025-12-22,1653,Electricity,1
CUSR-102172,2025-11-21,2025-11-25,2122,Electricity,4
CUSR-102173,2026-01-20,2026-01-24,1061,Electricity,4
CUSR-102173,2025-12-21,2025-12-21,2238,Electricity,0
CUSR-102173,2025-11-21,2025-11-21,878,Electricity,0
CUSR-102174,2026-01-20,2026-01-22,1533,Electricity,2
CUSR-102174,2025-12-21,2025-12-25,1094,Electricity,4
CUSR-102174,2025-11-21,2025-11-23,2778,Electricity,2
CUSR-102175,2026-01-20,2026-01-23,879,Electricity,3
CUSR-102175,2025-12-21,2025-12-23,2558,Electricity,2
CUSR-102175,2025-11-21,2025-11-22,2358,Electricity,1
CUSR-102176,2026-01-20,2026-01-23,1223,Electricity,3
CUSR-102176,2025-12-21,2025-12-21,1369,Electricity,0
CUSR-102176,2025-11-21,2025-11-21,832,Electricity,0
CUSR-102177,2026-01-20,2026-01-23,912,Electricity,3
CUSR-102177,2025-12-21,2025-12-24,2141,Electricity,3
CUSR-102177,2025-11-21,2025-11-22,1891,Electricity,1
CUSR-102178,2026-01-20,2026-01-20,2656,Electricity,0
CUSR-102178,2025-12-21,2025-12-22,1612,Electricity,1
CUSR-102178,2025-11-21,2025-11-23,930,Electricity,2
CUSR-102179,2026-01-20,2026-01-24,2250,Electricity,4
CUSR-102179,2025-12-21,2025-12-24,1104,Electricity,3
CUSR-102179,2025-11-21,2025-11-24,2014,Electricity,3
CUSR-102180,2026-01-20,2026-01-28,2469,Electricity,8
CUSR-102180,2025-12-21,2025-12-28,1303,Electricity,7
CUSR-102180,2025-11-21,2025-11-29,2756,Electricity,8
CUSR-102181,2026-01-20,2026-01-22,800,Electricity,2
CUSR-102181,2025-12-21,2025-12-21,2371,Electricity,0
CUSR-102181,2025-11-21,2025-11-21,2493,Electricity,0
CUSR-102182,2026-01-20,2026-01-24,1353,Electricity,4
CUSR-102182,2025-12-21,2025-12-25,1155,Electricity,4
CUSR-102182,2025-11-21,2025-11-25,1810,Electricity,4
CUSR-102183,2026-01-20,2026-01-21,1066,Electricity,1
CUSR-102183,2025-12-21,2025-12-22,2245,Electricity,1
CUSR-102183,2025-11-21,2025-11-25,2284,Electricity,4
CUSR-102184,2026-01-20,2026-01-22,1901,Electricity,2
CUSR-102184,2025-12-21,2025-12-23,2139,Electricity,2
CUSR-102184,2025-11-21,2025-11-22,1774,Electricity,1
CUSR-102185,2026-01-20,2026-01-22,2130,Electricity,2
CUSR-102185,2025-12-21,2025-12-24,982,Electricity,3
CUSR-102185,2025-11-21,2025-11-21,2632,Electricity,0
CUSR-102186,2026-01-20,2026-01-22,1222,Electricity,2
CUSR-102186,2025-12-21,2025-12-21,2996,Electricity,0
CUSR-102186,2025-11-21,2025-11-22,2433,Electricity,1
CUSR-102187,2026-01-20,2026-01-21,1066,Electricity,1
CUSR-102187,2025-12-21,2025-12-24,2476,Electricity,3
CUSR-102187,2025-11-21,2025-11-22,2566,Electricity,1
CUSR-102188,2026-01-20,2026-01-20,2352,Electricity,0
CUSR-102188,2025-12-21,2025-12-24,2710,Electricity,3
CUSR-102188,2025-11-21,2025-11-22,1388,Electricity,1
CUSR-102189,2026-01-20,2026-01-24,1889,Electricity,4
CUSR-102189,2025-12-21,2025-12-21,1686,Electricity,0
CUSR-102189,2025-11-21,2025-11-24,2671,Electricity,3
CUSR-102190,2026-01-20,2026-01-24,2750,Electricity,4
CUSR-102190,2025-12-21,2025-12-25,2024,Electricity,4
CUSR-102190,2025-11-21,2025-11-21,1789,Electricity,0
CUSR-102191,2026-01-20,2026-01-24,2962,Electricity,4
CUSR-102191,2025-12-21,2025-12-25,904,Electricity,4
CUSR-102191,2025-11-21,2025-11-23,2451,Electricity,2
CUSR-102192,2026-01-20,2026-01-22,2950,Electricity,2
CUSR-102192,2025-12-21,2025-12-23,1986,Electricity,2
CUSR-102192,2025-11-21,2025-11-24,1548,Electricity,3
CUSR-102193,2026-01-20,2026-01-25,1838,Electricity,5
CUSR-102193,2025-12-21,2025-12-27,2142,Electricity,6
CUSR-102193,2025-11-21,2025-11-27,2737,Electricity,6
CUSR-102194,2026-01-20,2026-01-22,2176,Electricity,2
CUSR-102194,2025-12-21,2025-12-23,2040,Electricity,2
CUSR-102194,2025-11-21,2025-11-22,1835,Electricity,1
CUSR-102195,2026-01-20,2026-01-22,2065,Electricity,2
CUSR-102195,2025-12-21,2025-12-23,1121,Electricity,2
CUSR-102195,2025-11-21,2025-11-21,2311,Electricity,0
CUSR-102196,2026-01-20,2026-01-20,2245,Electricity,0
CUSR-102196,2025-12-21,2025-12-24,2092,Electricity,3
CUSR-102196,2025-11-21,2025-11-24,2592,Electricity,3
CUSR-102197,2026-01-20,2026-01-21,1464,Electricity,1
CUSR-102197,2025-12-21,2025-12-25,1327,Electricity,4
CUSR-102197,2025-11-21,2025-11-23,2827,Electricity,2
CUSR-102198,2026-01-20,2026-01-24,1437,Electricity,4
CUSR-102198,2025-12-21,2025-12-21,2416,Electricity,0
CUSR-102198,2025-11-21,2025-11-25,1469,Electricity,4
CUSR-102199,2026-01-20,2026-01-28,1841,Electricity,8
CUSR-102199,2025-12-21,2026-01-08,1352,Electricity,18
CUSR-102199,2025-11-21,2025-12-03,920,Electricity,12
CUSR-102200,2026-01-20,2026-01-21,1894,Electricity,1
CUSR-102200,2025-12-21,2025-12-23,1832,Electricity,2
CUSR-102200,2025-11-21,2025-11-24,1994,Electricity,3
CUSR-102201,2026-01-20,2026-01-22,2929,Electricity,2
CUSR-102201,2025-12-21,2025-12-24,1442,Electricity,3
CUSR-102201,2025-11-21,2025-11-23,1388,Electricity,2
CUSR-102202,2026-01-20,2026-01-22,1914,Electricity,2
CUSR-102202,2025-12-21,2025-12-22,2797,Electricity,1
CUSR-102202,2025-11-21,2025-11-21,1911,Electricity,0
CUSR-102203,2026-01-20,2026-01-21,2724,Electricity,1
CUSR-102203,2025-12-21,2025-12-24,2998,Electricity,3
CUSR-102203,2025-11-21,2025-11-22,2769,Electricity,1
CUSR-102204,2026-01-20,2026-01-24,2500,Electricity,4
CUSR-102204,2025-12-21,2025-12-21,1591,Electricity,0
CUSR-102204,2025-11-21,2025-11-24,2402,Electricity,3
CUSR-102205,2026-01-20,2026-01-20,2857,Electricity,0
CUSR-102205,2025-12-21,2025-12-22,1266,Electricity,1
CUSR-102205,2025-11-21,2025-11-25,1295,Electricity,4
CUSR-102206,2026-01-20,2026-01-21,1386,Electricity,1
CUSR-102206,2025-12-21,2025-12-25,1128,Electricity,4
CUSR-102206,2025-11-21,2025-11-24,1433,Electricity,3
CUSR-102207,2026-01-20,2026-01-21,895,Electricity,1
CUSR-102207,2025-12-21,2025-12-24,2231,Electricity,3
CUSR-102207,2025-11-21,2025-11-22,1119,Electricity,1
CUSR-102208,2026-01-20,2026-01-23,2531,Electricity,3
CUSR-102208,2025-12-21,2025-12-21,1471,Electricity,0
CUSR-102208,2025-11-21,2025-11-25,1088,Electricity,4
CUSR-102209,2026-01-20,2026-01-24,2672,Electricity,4
CUSR-102209,2025-12-21,2025-12-25,2531,Electricity,4
CUSR-102209,2025-11-21,2025-11-24,2532,Electricity,3
CUSR-102210,2026-01-20,2026-01-23,1719,Electricity,3
CUSR-102210,2025-12-21,2025-12-21,1834,Electricity,0
CUSR-102210,2025-11-21,2025-11-24,2324,Electricity,3
CUSR-102211,2026-01-20,2026-01-23,1806,Electricity,3
CUSR-102211,2025-12-21,2025-12-24,822,Electricity,3
CUSR-102211,2025-11-21,2025-11-24,1906,Electricity,3
CUSR-102212,2026-01-20,2026-01-22,2603,Electricity,2
CUSR-102212,2025-12-21,2025-12-24,2741,Electricity,3
CUSR-102212,2025-11-21,2025-11-25,1635,Electricity,4
CUSR-102213,2026-01-20,2026-01-24,2440,Electricity,4
CUSR-102213,2025-12-21,2025-12-25,2993,Electricity,4
CUSR-102213,2025-11-21,2025-11-24,2549,Electricity,3
CUSR-102214,2026-01-20,2026-01-20,1362,Electricity,0
CUSR-102214,2025-12-21,2025-12-24,1210,Electricity,3
CUSR-102214,2025-11-21,2025-11-24,1468,Electricity,3
CUSR-102215,2026-01-20,2026-01-20,2553,Electricity,0
CUSR-102215,2025-12-21,2025-12-21,1354,Electricity,0
CUSR-102215,2025-11-21,2025-11-21,2114,Electricity,0
CUSR-102216,2026-01-20,2026-01-30,2634,Electricity,10
CUSR-102216,2025-12-21,2025-12-31,1270,Electricity,10
CUSR-102216,2025-11-21,2025-12-03,1956,Electricity,12
CUSR-102217,2026-01-20,2026-01-24,1919,Electricity,4
CUSR-102217,2025-12-21,2025-12-25,1484,Electricity,4
CUSR-102217,2025-11-21,2025-11-25,1221,Electricity,4
CUSR-102218,2026-01-20,2026-01-20,1940,Electricity,0
CUSR-102218,2025-12-21,2025-12-23,1616,Electricity,2
CUSR-102218,2025-11-21,2025-11-24,2754,Electricity,3
CUSR-102219,2026-01-20,2026-01-24,1043,Electricity,4
CUSR-102219,2025-12-21,2025-12-24,900,Electricity,3
CUSR-102219,2025-11-21,2025-11-21,2356,Electricity,0
CUSR-102220,2026-01-20,2026-01-21,2322,Electricity,1
CUSR-102220,2025-12-21,2025-12-24,1228,Electricity,3
CUSR-102220,2025-11-21,2025-11-22,2937,Electricity,1
CUSR-102221,2026-01-20,2026-01-20,1211,Electricity,0
CUSR-102221,2025-12-21,2025-12-23,1183,Electricity,2
CUSR-102221,2025-11-21,2025-11-21,2472,Electricity,0
CUSR-102222,2026-01-20,2026-02-06,2206,Electricity,17
CUSR-102222,2025-12-21,2026-01-07,2030,Electricity,17
CUSR-102222,2025-11-21,2025-12-06,1829,Electricity,15
CUSR-102223,2026-01-20,2026-01-22,804,Electricity,2
CUSR-102223,2025-12-21,2025-12-22,2053,Electricity,1
CUSR-102223,2025-11-21,2025-11-21,1950,Electricity,0
CUSR-102224,2026-01-20,2026-01-23,1133,Electricity,3
CUSR-102224,2025-12-21,2025-12-24,2389,Electricity,3
CUSR-102224,2025-11-21,2025-11-24,2017,Electricity,3
CUSR-102225,2026-01-20,2026-01-23,1054,Electricity,3
CUSR-102225,2025-12-21,2025-12-24,2747,Electricity,3
CUSR-102225,2025-11-21,2025-11-23,2616,Electricity,2
CUSR-102226,2026-01-20,2026-01-22,2282,Electricity,2
CUSR-102226,2025-12-21,2025-12-25,1692,Electricity,4
CUSR-102226,2025-11-21,2025-11-25,1743,Electricity,4
CUSR-102227,2026-01-20,2026-01-22,860,Electricity,2
CUSR-102227,2025-12-21,2025-12-24,996,Electricity,3
CUSR-102227,2025-11-21,2025-11-22,1912,Electricity,1
CUSR-102228,2026-01-20,2026-01-21,1904,Electricity,1
CUSR-102228,2025-12-21,2025-12-22,1687,Electricity,1
CUSR-102228,2025-11-21,2025-11-21,2263,Electricity,0
CUSR-102229,2026-01-20,2026-01-26,1001,Electricity,6
CUSR-102229,2025-12-21,2026-01-01,1299,Electricity,11
CUSR-102229,2025-11-21,2025-12-05,2044,Electricity,14
CUSR-102230,2026-01-20,2026-01-24,2804,Electricity,4
CUSR-102230,2025-12-21,2025-12-22,2036,Electricity,1
CUSR-102230,2025-11-21,2025-11-24,2570,Electricity,3
CUSR-102231,2026-01-20,2026-01-20,2577,Electricity,0
CUSR-102231,2025-12-21,2025-12-22,2931,Electricity,1
CUSR-102231,2025-11-21,2025-11-23,2047,Electricity,2
CUSR-102232,2026-01-20,2026-01-20,2631,Electricity,0
CUSR-102232,2025-12-21,2025-12-23,2349,Electricity,2
CUSR-102232,2025-11-21,2025-11-24,2016,Electricity,3
CUSR-102233,2026-01-20,2026-01-24,894,Electricity,4
CUSR-102233,2025-12-21,2025-12-24,1165,Electricity,3
CUSR-102233,2025-11-21,2025-11-25,903,Electricity,4
CUSR-102234,2026-01-20,2026-01-24,1539,Electricity,4
CUSR-102234,2025-12-21,2025-12-21,1986,Electricity,0
CUSR-102234,2025-11-21,2025-11-25,2228,Electricity,4
CUSR-102235,2026-01-20,2026-01-21,2772,Electricity,1
CUSR-102235,2025-12-21,2025-12-21,2500,Electricity,0
CUSR-102235,2025-11-21,2025-11-25,1370,Electricity,4
CUSR-102236,2026-01-20,2026-01-23,2057,Electricity,3
CUSR-102236,2025-12-21,2025-12-21,2424,Electricity,0
CUSR-102236,2025-11-21,2025-11-22,1591,Electricity,1
CUSR-102237,2026-01-20,2026-01-22,826,Electricity,2
CUSR-102237,2025-12-21,2025-12-21,2045,Electricity,0
CUSR-102237,2025-11-21,2025-11-25,1914,Electricity,4
CUSR-102238,2026-01-20,2026-01-21,2462,Electricity,1
CUSR-102238,2025-12-21,2025-12-24,2538,Electricity,3
CUSR-102238,2025-11-21,2025-11-21,2914,Electricity,0
CUSR-102239,2026-01-20,2026-01-20,1079,Electricity,0
CUSR-102239,2025-12-21,2025-12-24,2691,Electricity,3
CUSR-102239,2025-11-21,2025-11-24,2985,Electricity,3
CUSR-102240,2026-01-20,2026-01-21,1977,Electricity,1
CUSR-102240,2025-12-21,2025-12-23,2616,Electricity,2
CUSR-102240,2025-11-21,2025-11-22,1486,Electricity,1
CUSR-102241,2026-01-20,2026-01-20,1674,Electricity,0
CUSR-102241,2025-12-21,2025-12-25,1217,Electricity,4
CUSR-102241,2025-11-21,2025-11-24,1959,Electricity,3
CUSR-102242,2026-01-20,2026-01-21,1093,Electricity,1
CUSR-102242,2025-12-21,2025-12-22,1144,Electricity,1
CUSR-102242,2025-11-21,2025-11-23,809,Electricity,2
CUSR-102243,2026-01-20,2026-01-29,2677,Electricity,9
CUSR-102243,2025-12-21,2025-12-31,1542,Electricity,10
CUSR-102243,2025-11-21,2025-12-09,2015,Electricity,18
CUSR-102244,2026-01-20,2026-01-21,2430,Electricity,1
CUSR-102244,2025-12-21,2025-12-22,1555,Electricity,1
CUSR-102244,2025-11-21,2025-11-24,1685,Electricity,3
CUSR-102245,2026-01-20,2026-01-24,2979,Electricity,4
CUSR-102245,2025-12-21,2025-12-21,1143,Electricity,0
CUSR-102245,2025-11-21,2025-11-23,2957,Electricity,2
CUSR-102246,2026-01-20,2026-01-20,2788,Electricity,0
CUSR-102246,2025-12-21,2025-12-22,1634,Electricity,1
CUSR-102246,2025-11-21,2025-11-24,2958,Electricity,3
CUSR-102247,2026-01-20,2026-02-07,1825,Electricity,18
CUSR-102247,2025-12-21,2025-12-30,1624,Electricity,9
CUSR-102247,2025-11-21,2025-11-26,1184,Electricity,5
CUSR-102248,2026-01-20,2026-01-22,1717,Electricity,2
CUSR-102248,2025-12-21,2025-12-25,2015,Electricity,4
CUSR-102248,2025-11-21,2025-11-23,2523,Electricity,2
CUSR-102249,2026-01-20,2026-01-22,2256,Electricity,2
CUSR-102249,2025-12-21,2025-12-25,2129,Electricity,4
CUSR-102249,2025-11-21,2025-11-21,2282,Electricity,0
CUSR-102250,2026-01-20,2026-01-23,836,Electricity,3
CUSR-102250,2025-12-21,2025-12-23,2037,Electricity,2
CUSR-102250,2025-11-21,2025-11-24,2688,Electricity,3
CUSR-102251,2026-01-20,2026-01-20,1612,Electricity,0
CUSR-102251,2025-12-21,2025-12-22,1076,Electricity,1
CUSR-102251,2025-11-21,2025-11-23,2944,Electricity,2
CUSR-102252,2026-01-20,2026-01-21,1496,Electricity,1
CUSR-102252,2025-12-21,2025-12-22,1838,Electricity,1
CUSR-102252,2025-11-21,2025-11-22,931,Electricity,1
CUSR-102253,2026-01-20,2026-01-22,1433,Electricity,2
CUSR-102253,2025-12-21,2025-12-22,1344,Electricity,1
CUSR-102253,2025-11-21,2025-11-23,1047,Electricity,2
CUSR-102254,2026-01-20,2026-02-07,1156,Electricity,18
CUSR-102254,2025-12-21,2026-01-07,848,Electricity,17
CUSR-102254,2025-11-21,2025-12-01,1584,Electricity,10
CUSR-102255,2026-01-20,2026-01-22,2089,Electricity,2
CUSR-102255,2025-12-21,2025-12-23,976,Electricity,2
CUSR-102255,2025-11-21,2025-11-23,1123,Electricity,2
CUSR-102256,2026-01-20,2026-01-20,1914,Electricity,0
CUSR-102256,2025-12-21,2025-12-21,1318,Electricity,0
CUSR-102256,2025-11-21,2025-11-23,1295,Electricity,2
CUSR-102257,2026-01-20,2026-01-21,1886,Electricity,1
CUSR-102257,2025-12-21,2025-12-23,2564,Electricity,2
CUSR-102257,2025-11-21,2025-11-25,2158,Electricity,4
CUSR-102258,2026-01-20,2026-01-23,2421,Electricity,3
CUSR-102258,2025-12-21,2025-12-21,2570,Electricity,0
CUSR-102258,2025-11-21,2025-11-22,2266,Electricity,1
CUSR-102259,2026-01-20,2026-01-20,1666,Electricity,0
CUSR-102259,2025-12-21,2025-12-22,2800,Electricity,1
CUSR-102259,2025-11-21,2025-11-23,2955,Electricity,2
CUSR-102260,2026-01-20,2026-02-07,2112,Electricity,18
CUSR-102260,2025-12-21,2026-01-02,1327,Electricity,12
CUSR-102260,2025-11-21,2025-12-06,2415,Electricity,15
CUSR-102261,2026-01-20,2026-01-22,1238,Electricity,2
CUSR-102261,2025-12-21,2025-12-23,1490,Electricity,2
CUSR-102261,2025-11-21,2025-11-25,1876,Electricity,4
CUSR-102262,2026-01-20,2026-01-23,2015,Electricity,3
CUSR-102262,2025-12-21,2025-12-23,2548,Electricity,2
CUSR-102262,2025-11-21,2025-11-25,2790,Electricity,4
CUSR-102263,2026-01-20,2026-01-20,2649,Electricity,0
CUSR-102263,2025-12-21,2025-12-25,2694,Electricity,4
CUSR-102263,2025-11-21,2025-11-22,2527,Electricity,1
CUSR-102264,2026-01-20,2026-01-24,1901,Electricity,4
CUSR-102264,2025-12-21,2025-12-22,1037,Electricity,1
CUSR-102264,2025-11-21,2025-11-21,2388,Electricity,0
CUSR-102265,2026-01-20,2026-01-23,1082,Electricity,3
CUSR-102265,2025-12-21,2025-12-21,906,Electricity,0
CUSR-102265,2025-11-21,2025-11-23,1121,Electricity,2
CUSR-102266,2026-01-20,2026-01-21,2441,Electricity,1
CUSR-102266,2025-12-21,2025-12-24,991,Electricity,3
CUSR-102266,2025-11-21,2025-11-22,1900,Electricity,1
CUSR-102267,2026-01-20,2026-01-20,1809,Electricity,0
CUSR-102267,2025-12-21,2025-12-25,1624,Electricity,4
CUSR-102267,2025-11-21,2025-11-24,1648,Electricity,3
CUSR-102268,2026-01-20,2026-01-20,2102,Electricity,0
CUSR-102268,2025-12-21,2025-12-21,909,Electricity,0
CUSR-102268,2025-11-21,2025-11-23,1125,Electricity,2
CUSR-102269,2026-01-20,2026-01-22,1024,Electricity,2
CUSR-102269,2025-12-21,2025-12-21,848,Electricity,0
CUSR-102269,2025-11-21,2025-11-21,1899,Electricity,0
CUSR-102270,2026-01-20,2026-02-03,2913,Electricity,14
CUSR-102270,2025-12-21,2026-01-08,1945,Electricity,18
CUSR-102270,2025-11-21,2025-12-01,914,Electricity,10
CUSR-102271,2026-01-20,2026-01-31,2044,Electricity,11
CUSR-102271,2025-12-21,2025-12-29,1138,Electricity,8
CUSR-102271,2025-11-21,2025-11-26,1838,Electricity,5
CUSR-102272,2026-01-20,2026-02-03,2271,Electricity,14
CUSR-102272,2025-12-21,2025-12-31,2216,Electricity,10
CUSR-102272,2025-11-21,2025-11-30,944,Electricity,9
CUSR-102273,2026-01-20,2026-01-25,909,Electricity,5
CUSR-102273,2025-12-21,2025-12-26,2264,Electricity,5
CUSR-102273,2025-11-21,2025-12-08,824,Electricity,17
CUSR-102274,2026-01-20,2026-01-23,1461,Electricity,3
CUSR-102274,2025-12-21,2025-12-22,1206,Electricity,1
CUSR-102274,2025-11-21,2025-11-25,1902,Electricity,4
CUSR-102275,2026-01-20,2026-01-21,2194,Electricity,1
CUSR-102275,2025-12-21,2025-12-23,1368,Electricity,2
CUSR-102275,2025-11-21,2025-11-25,2562,Electricity,4
CUSR-102276,2026-01-20,2026-01-20,2376,Electricity,0
CUSR-102276,2025-12-21,2025-12-22,2956,Electricity,1
CUSR-102276,2025-11-21,2025-11-25,837,Electricity,4
CUSR-102277,2026-01-20,2026-01-23,2438,Electricity,3
CUSR-102277,2025-12-21,2025-12-23,1357,Electricity,2
CUSR-102277,2025-11-21,2025-11-23,2939,Electricity,2
CUSR-102278,2026-01-20,2026-01-21,1970,Electricity,1
CUSR-102278,2025-12-21,2025-12-22,2438,Electricity,1
CUSR-102278,2025-11-21,2025-11-24,1643,Electricity,3
CUSR-102279,2026-01-20,2026-02-05,2428,Electricity,16
CUSR-102279,2025-12-21,2025-12-29,948,Electricity,8
CUSR-102279,2025-11-21,2025-12-10,1610,Electricity,19
CUSR-102280,2026-01-20,2026-01-23,1514,Electricity,3
CUSR-102280,2025-12-21,2025-12-23,2870,Electricity,2
CUSR-102280,2025-11-21,2025-11-21,2375,Electricity,0
CUSR-102281,2026-01-20,2026-01-27,1817,Electricity,7
CUSR-102281,2025-12-21,2026-01-01,1687,Electricity,11
CUSR-102281,2025-11-21,2025-12-04,2126,Electricity,13
CUSR-102282,2026-01-20,2026-01-21,902,Electricity,1
CUSR-102282,2025-12-21,2025-12-25,1999,Electricity,4
CUSR-102282,2025-11-21,2025-11-21,967,Electricity,0
CUSR-102283,2026-01-20,2026-01-22,2407,Electricity,2
CUSR-102283,2025-12-21,2025-12-24,1516,Electricity,3
CUSR-102283,2025-11-21,2025-11-25,2842,Electricity,4
CUSR-102284,2026-01-20,2026-01-20,2178,Electricity,0
CUSR-102284,2025-12-21,2025-12-25,1330,Electricity,4
CUSR-102284,2025-11-21,2025-11-25,1477,Electricity,4
CUSR-102285,2026-01-20,2026-01-26,2562,Electricity,6
CUSR-102285,2025-12-21,2025-12-30,1635,Electricity,9
CUSR-102285,2025-11-21,2025-12-05,908,Electricity,14
CUSR-102286,2026-01-20,2026-01-23,1084,Electricity,3
CUSR-102286,2025-12-21,2025-12-21,2071,Electricity,0
CUSR-102286,2025-11-21,2025-11-24,1716,Electricity,3
CUSR-102287,2026-01-20,2026-01-21,2814,Electricity,1
CUSR-102287,2025-12-21,2025-12-23,2485,Electricity,2
CUSR-102287,2025-11-21,2025-11-24,1021,Electricity,3
CUSR-102288,2026-01-20,2026-01-22,2751,Electricity,2
CUSR-102288,2025-12-21,2025-12-25,1826,Electricity,4
CUSR-102288,2025-11-21,2025-11-24,2748,Electricity,3
CUSR-102289,2026-01-20,2026-02-05,1601,Electricity,16
CUSR-102289,2025-12-21,2026-01-05,1778,Electricity,15
CUSR-102289,2025-11-21,2025-12-08,1777,Electricity,17
CUSR-102290,2026-01-20,2026-01-23,2863,Electricity,3
CUSR-102290,2025-12-21,2025-12-22,1642,Electricity,1
CUSR-102290,2025-11-21,2025-11-22,1203,Electricity,1
CUSR-102291,2026-01-20,2026-01-24,860,Electricity,4
CUSR-102291,2025-12-21,2025-12-25,1688,Electricity,4
CUSR-102291,2025-11-21,2025-11-25,1483,Electricity,4
CUSR-102292,2026-01-20,2026-01-20,1890,Electricity,0
CUSR-102292,2025-12-21,2025-12-21,2648,Electricity,0
CUSR-102292,2025-11-21,2025-11-23,1808,Electricity,2
CUSR-102293,2026-01-20,2026-01-24,2784,Electricity,4
CUSR-102293,2025-12-21,2025-12-22,930,Electricity,1
CUSR-102293,2025-11-21,2025-11-23,2119,Electricity,2
CUSR-102294,2026-01-20,2026-02-04,1498,Electricity,15
CUSR-102294,2025-12-21,2025-12-27,1815,Electricity,6
CUSR-102294,2025-11-21,2025-11-30,1957,Electricity,9
CUSR-102295,2026-01-20,2026-01-31,1212,Electricity,11
CUSR-102295,2025-12-21,2026-01-01,805,Electricity,11
CUSR-102295,2025-11-21,2025-12-10,942,Electricity,19
CUSR-102296,2026-01-20,2026-01-22,2669,Electricity,2
CUSR-102296,2025-12-21,2025-12-21,1316,Electricity,0
CUSR-102296,2025-11-21,2025-11-22,2728,Electricity,1
CUSR-102297,2026-01-20,2026-01-20,2720,Electricity,0
CUSR-102297,2025-12-21,2025-12-23,1345,Electricity,2
CUSR-102297,2025-11-21,2025-11-21,2651,Electricity,0
CUSR-102298,2026-01-20,2026-01-23,1680,Electricity,3
CUSR-102298,2025-12-21,2025-12-22,1602,Electricity,1
CUSR-102298,2025-11-21,2025-11-21,1474,Electricity,0
CUSR-102299,2026-01-20,2026-01-23,1844,Electricity,3
CUSR-102299,2025-12-21,2025-12-24,1780,Electricity,3
CUSR-102299,2025-11-21,2025-11-22,1182,Electricity,1
CUSR-102300,2026-01-20,2026-01-22,2765,Electricity,2
CUSR-102300,2025-12-21,2025-12-25,2609,Electricity,4
CUSR-102300,2025-11-21,2025-11-23,2061,Electricity,2
CUSR-102301,2026-01-20,2026-01-23,2353,Electricity,3
CUSR-102301,2025-12-21,2025-12-24,1549,Electricity,3
CUSR-102301,2025-11-21,2025-11-21,2875,Electricity,0
CUSR-102302,2026-01-20,2026-01-20,2121,Electricity,0
CUSR-102302,2025-12-21,2025-12-21,979,Electricity,0
CUSR-102302,2025-11-21,2025-11-24,1398,Electricity,3
CUSR-102303,2026-01-20,2026-02-05,2553,Electricity,16
CUSR-102303,2025-12-21,2026-01-08,1583,Electricity,18
CUSR-102303,2025-11-21,2025-11-26,2017,Electricity,5
CUSR-102304,2026-01-20,2026-01-23,1153,Electricity,3
CUSR-102304,2025-12-21,2025-12-24,2898,Electricity,3
CUSR-102304,2025-11-21,2025-11-25,2416,Electricity,4
CUSR-102305,2026-01-20,2026-01-28,1519,Electricity,8
CUSR-102305,2025-12-21,2026-01-02,1094,Electricity,12
CUSR-102305,2025-11-21,2025-12-06,2109,Electricity,15
